timeDays,tank1Ammonia,tank2Ammonia,tank3Ammonia,tank4Ammonia,tank5Ammonia,tank1ExhaustO2,tank2ExhaustO2,tank3ExhaustO2,tank4ExhaustO2,tank5ExhaustO2,,,,,,,,,,,,,,,,,,,,
3.2083333,1.887776484,0.265737159,0.17218738,0.196213511,0.233536701,17.97625227,18.89450979,18.97767569,18.99216427,18.09251912,,,,,,,,,,,,,,,,,,,,
3.21875,1.811591117,0.251308219,0.176199347,0.201926172,0.239261561,18.01048942,18.90346915,18.97677122,18.9913581,18.09404447,,,,,,,,,,,,,,,,,,,,
3.229166667,1.759987896,0.248578858,0.180779742,0.20710469,0.244229172,18.03960115,18.90358537,18.9755149,18.99068094,18.09609168,,,,,,,,,,,,,,,,,,,,
3.239583333,1.729497917,0.248901206,0.185186322,0.211736246,0.248545287,18.05519163,18.90287836,18.97433871,18.99004606,18.10200029,,,,,,,,,,,,,,,,,,,,
3.25,1.712255191,0.249770664,0.188969209,0.215754843,0.252244756,18.0694449,18.90413242,18.97382132,18.9898184,18.11170368,,,,,,,,,,,,,,,,,,,,
3.260416667,1.786072615,0.249423554,0.192024182,0.219389751,0.255584237,18.02874788,18.90462691,18.97337172,18.98944678,18.12425091,,,,,,,,,,,,,,,,,,,,
3.270833333,1.828411435,0.254388602,0.195069536,0.222488997,0.258351404,18.01075633,18.90175781,18.97269437,18.98917848,18.13768813,,,,,,,,,,,,,,,,,,,,
3.28125,1.850399464,0.257831567,0.197570959,0.225066587,0.260621208,17.9970761,18.9009586,18.97212008,18.98912616,18.14958466,,,,,,,,,,,,,,,,,,,,
3.291666667,1.861620443,0.259612861,0.199400384,0.22713048,0.262440738,18.0057395,18.89807629,18.97368979,18.98797619,18.16228743,,,,,,,,,,,,,,,,,,,,
3.302083333,2.178145245,0.290550176,0.202025535,0.228274703,0.26339968,17.83254259,18.88182937,18.97072386,18.98879842,18.16870222,,,,,,,,,,,,,,,,,,,,
3.3125,2.3721757,0.314034216,0.203942665,0.228995547,0.2641147,17.74321262,18.87264828,18.97053151,18.98901049,18.17488765,,,,,,,,,,,,,,,,,,,,
3.322916667,2.485197922,0.32759895,0.204645655,0.229268675,0.264532881,17.68444649,18.86725752,18.9706314,18.98930774,18.18005858,,,,,,,,,,,,,,,,,,,,
3.3333333,2.55118074,0.33471043,0.204427107,0.229161631,0.264682429,17.64830359,18.86386473,18.97101894,18.98935421,18.18429372,,,,,,,,,,,,,,,,,,,,
3.34375,3.328280497,0.475425553,0.214503785,0.227510419,0.262876018,17.26059596,18.78384588,18.96385523,18.98873392,18.18295152,,,,,,,,,,,,,,,,,,,,
3.354166667,3.805834759,0.583947266,0.223157928,0.225641556,0.261162747,17.04712798,18.73800745,18.96236881,18.98930844,18.18107098,,,,,,,,,,,,,,,,,,,,
3.364583333,4.089618444,0.655571322,0.227260626,0.222938694,0.25914977,16.90184568,18.70428794,18.96201671,18.99018293,18.18135316,,,,,,,,,,,,,,,,,,,,
3.375,4.259405952,0.700449528,0.22778957,0.219541476,0.256826095,16.81573809,18.6814115,18.96113576,18.99052846,18.18387065,,,,,,,,,,,,,,,,,,,,
3.385416667,5.769967641,1.270226582,0.313398215,0.221496955,0.250402843,16.10948966,18.41259619,18.91959137,18.98488408,18.15707396,,,,,,,,,,,,,,,,,,,,
3.395833333,6.641321734,1.785504501,0.41619325,0.228176382,0.244693666,15.75651233,18.20006304,18.89072354,18.98319693,18.10523758,,,,,,,,,,,,,,,,,,,,
3.40625,7.130302157,2.178504653,0.51115382,0.23442691,0.238262408,15.54883253,18.03585788,18.86488978,18.98230445,18.05470208,,,,,,,,,,,,,,,,,,,,
3.416666667,7.408277115,2.459779932,0.590028262,0.238580117,0.230913591,15.43341591,17.92314749,18.84063387,18.97996948,18.01464192,,,,,,,,,,,,,,,,,,,,
3.427083333,8.955921446,3.651978365,1.062353055,0.331379806,0.232009416,14.88637587,17.56589904,18.72200319,18.94394142,17.94507745,,,,,,,,,,,,,,,,,,,,
3.4375,9.758602556,4.66855031,1.615495622,0.471378114,0.245504949,14.68702029,17.35085375,18.64231286,18.91545915,17.80516349,,,,,,,,,,,,,,,,,,,,
3.447916667,10.16066364,5.396628981,2.158320631,0.647067097,0.269948088,14.58989915,17.22685291,18.58811326,18.88524452,17.64381232,,,,,,,,,,,,,,,,,,,,
3.4583333,10.36545791,5.8811156,2.630830737,0.841171846,0.304432014,14.5392234,17.1602751,18.55260013,18.85414789,17.49424613,,,,,,,,,,,,,,,,,,,,
3.46875,10.99825205,6.618116717,3.31213186,1.202725463,0.399336059,14.40493657,17.08420843,18.51922902,18.81288106,17.34647219,,,,,,,,,,,,,,,,,,,,
3.479166667,11.32243222,7.189499822,3.924687916,1.583818852,0.518884399,14.35445601,17.04491532,18.50084963,18.78852005,17.23687659,,,,,,,,,,,,,,,,,,,,
3.489583333,11.48836797,7.568591183,4.422943184,1.957976001,0.659273709,14.32765773,17.01477827,18.48723282,18.77257269,17.16218592,,,,,,,,,,,,,,,,,,,,
3.5,11.58544529,7.804552909,4.793661081,2.293239934,0.810942274,14.30309634,16.99452383,18.47840507,18.76150061,17.10977754,,,,,,,,,,,,,,,,,,,,
3.510416667,11.85112924,8.033600583,5.09234171,2.594904137,0.974011679,14.26159034,16.97539914,18.47158741,18.75384177,17.07141263,,,,,,,,,,,,,,,,,,,,
3.520833333,12.01058182,8.233636867,5.332050556,2.841781152,1.124497778,14.23561361,16.96068511,18.46644221,18.74834243,17.04249539,,,,,,,,,,,,,,,,,,,,
3.53125,12.11394409,8.381432105,5.5207488,3.042301815,1.257912362,14.22131047,16.94628429,18.46103843,18.74430495,17.02001075,,,,,,,,,,,,,,,,,,,,
3.541666667,12.18917098,8.485556844,5.661995285,3.200474424,1.371750085,14.21178244,16.93411894,18.45633048,18.74135274,17.00157422,,,,,,,,,,,,,,,,,,,,
3.552083333,12.13719477,8.428672335,5.654611221,3.230398244,1.402215077,14.20429536,16.93372866,18.45705648,18.74020453,16.98803837,,,,,,,,,,,,,,,,,,,,
3.5625,12.13119367,8.380587045,5.617377093,3.224879952,1.410279289,14.19181673,16.92403763,18.45457864,18.73941996,16.97715415,,,,,,,,,,,,,,,,,,,,
3.572916667,12.13834675,8.352807358,5.576405968,3.197612323,1.398955394,14.18396034,16.91938114,18.45360275,18.73905753,16.96764348,,,,,,,,,,,,,,,,,,,,
3.5833333,12.14301876,8.33663382,5.541588583,3.162024474,1.374720119,14.170989,16.91530592,18.45187968,18.73837451,16.95934465,,,,,,,,,,,,,,,,,,,,
3.59375,11.64575852,8.069114651,5.368394514,3.021794553,1.275239032,14.2329984,16.9212579,18.4529881,18.74054731,16.95263566,,,,,,,,,,,,,,,,,,,,
3.604166667,11.34426622,7.742131791,5.133902036,2.859405333,1.172621546,14.27237296,16.9282873,18.45342195,18.74252657,16.9470624,,,,,,,,,,,,,,,,,,,,
3.614583333,11.16527815,7.459956355,4.871937311,2.668257205,1.061484923,14.2973238,16.94007121,18.45567462,18.74519977,16.94101454,,,,,,,,,,,,,,,,,,,,
3.625,11.04882853,7.241272875,4.620795099,2.461348664,0.941563608,14.31371356,16.95090623,18.45797753,18.74838116,16.93715088,,,,,,,,,,,,,,,,,,,,
3.635416667,10.51797667,6.843854538,4.269516406,2.166860011,0.767234536,14.41346466,16.97570326,18.46362287,18.75606098,16.93229608,,,,,,,,,,,,,,,,,,,,
3.645833333,10.1947464,6.447995891,3.906715361,1.877565913,0.611236224,14.47446704,16.99987074,18.46933399,18.76448338,16.92904344,,,,,,,,,,,,,,,,,,,,
3.65625,9.99558543,6.12745002,3.563184684,1.600798719,0.477192623,14.52133662,17.02937861,18.47745021,18.77488282,16.92619087,,,,,,,,,,,,,,,,,,,,
3.666666667,9.862209607,5.886343815,3.265653129,1.352694717,0.368577712,14.55460034,17.05464275,18.48562687,18.78680173,16.92419468,,,,,,,,,,,,,,,,,,,,
3.677083333,9.433253162,5.557556847,2.946052864,1.101991058,0.271082335,14.67684097,17.09469922,18.4969242,18.80345604,16.92221512,,,,,,,,,,,,,,,,,,,,
3.6875,9.185128421,5.251848135,2.650592953,0.896472249,0.206134687,14.74483378,17.13408953,18.50937474,18.82143383,16.92114311,,,,,,,,,,,,,,,,,,,,
3.697916667,9.041196633,5.017570592,2.395913492,0.734267174,0.163811465,14.79489528,17.17372457,18.52401464,18.84076975,16.92052252,,,,,,,,,,,,,,,,,,,,
3.7083333,8.953527081,4.852192478,2.194376903,0.614801811,0.137460499,14.82618534,17.20491616,18.53805014,18.86091968,16.92052481,,,,,,,,,,,,,,,,,,,,
3.71875,8.558365765,4.581789635,1.964756414,0.497759695,0.115268284,14.96450094,17.25753858,18.55760158,18.88940899,16.9212922,,,,,,,,,,,,,,,,,,,,
3.729166667,8.339456828,4.330186892,1.758895655,0.414822883,0.103853172,15.03803622,17.30879516,18.57881888,18.91569586,16.92294485,,,,,,,,,,,,,,,,,,,,
3.739583333,8.223662197,4.14389543,1.589282281,0.355099782,0.097335806,15.08199067,17.3546456,18.60120449,18.93650239,16.92538505,,,,,,,,,,,,,,,,,,,,
3.75,8.162316335,4.020407775,1.464197269,0.314643431,0.093979287,15.10606354,17.38547361,18.62041836,18.94972845,16.92845425,,,,,,,,,,,,,,,,,,,,
3.760416667,7.696630641,3.879687128,1.389977083,0.296990284,0.094113536,15.27403502,17.42198622,18.63459717,18.95548615,16.93197307,,,,,,,,,,,,,,,,,,,,
3.770833333,7.447693405,3.688586217,1.30193899,0.279708707,0.094428795,15.37295366,17.47101207,18.65010913,18.96076313,16.9359011,,,,,,,,,,,,,,,,,,,,
3.78125,7.323401907,3.534316411,1.212410393,0.261028352,0.09454288,15.42182645,17.51670032,18.66778531,18.96714437,16.9406929,,,,,,,,,,,,,,,,,,,,
3.791666667,7.263231204,3.431534216,1.140385306,0.245493747,0.094970969,15.45117803,17.54823503,18.68291576,18.97147458,16.94658563,,,,,,,,,,,,,,,,,,,,
3.802083333,6.802283115,3.328463871,1.118822001,0.247719064,0.0979185,15.62706428,17.57674895,18.68807695,18.96894451,16.95339764,,,,,,,,,,,,,,,,,,,,
3.8125,6.557470059,3.15682174,1.063564658,0.242030077,0.099778682,15.73546898,17.62991318,18.69951222,18.97120851,16.96078799,,,,,,,,,,,,,,,,,,,,
3.822916667,6.437577819,3.015172428,0.994533208,0.229968961,0.100570416,15.7866657,17.67821419,18.71527768,18.97577665,16.96972938,,,,,,,,,,,,,,,,,,,,
3.8333333,6.38102687,2.921350629,0.936052536,0.218143094,0.101125131,15.8170471,17.71138339,18.72931226,18.9788531,16.98065762,,,,,,,,,,,,,,,,,,,,
3.84375,5.858922737,2.765932504,0.888507989,0.211211096,0.102298692,16.03866299,17.76067361,18.74053203,18.97992783,16.99326939,,,,,,,,,,,,,,,,,,,,
3.854166667,5.588194027,2.556227192,0.810322601,0.198567693,0.102760373,16.16734933,17.83586867,18.76017488,18.98403624,17.00797861,,,,,,,,,,,,,,,,,,,,
3.864583333,5.459002958,2.396105578,0.730145343,0.182933649,0.102492974,16.24548405,17.89809576,18.78285991,18.9888052,17.02525238,,,,,,,,,,,,,,,,,,,,
3.875,5.399471504,2.296060754,0.670900635,0.170739481,0.102451358,16.25420475,17.94124397,18.80083342,18.99199082,17.04574354,,,,,,,,,,,,,,,,,,,,
3.885416667,4.823577754,2.109536718,0.613275115,0.161094109,0.10284347,16.5125591,18.00852992,18.81729817,18.99389203,17.06946718,,,,,,,,,,,,,,,,,,,,
3.895833333,4.521127352,1.876577431,0.532161662,0.148392092,0.10300495,16.66215562,18.10622494,18.84328168,18.99786155,17.09642472,,,,,,,,,,,,,,,,,,,,
3.90625,4.376143374,1.706012553,0.458072644,0.13522648,0.102777414,16.73773061,18.18297357,18.86894845,19.0014606,17.12717181,,,,,,,,,,,,,,,,,,,,
3.916666667,4.308835036,1.60311274,0.408754163,0.126208715,0.102836651,16.76074368,18.23153451,18.88570419,19.00266988,17.16151393,,,,,,,,,,,,,,,,,,,,
3.927083333,3.978091886,1.456978699,0.359956134,0.118113596,0.103130691,16.92970728,18.29423622,18.90232505,19.00443408,17.20143377,,,,,,,,,,,,,,,,,,,,
3.9375,3.812032664,1.321800584,0.316551219,0.112010134,0.103725566,17.01103267,18.35746183,18.91802489,19.00545592,17.24475232,,,,,,,,,,,,,,,,,,,,
3.947916667,3.735732806,1.236292249,0.28673057,0.107899342,0.104461518,17.05098568,18.39969031,18.92804224,19.00555739,17.29010463,,,,,,,,,,,,,,,,,,,,
3.9583333,3.702148989,1.190802036,0.270605064,0.105997864,0.10540921,17.06948934,18.4226481,18.93258548,19.00527951,17.33804847,,,,,,,,,,,,,,,,,,,,
3.96875,3.51638884,1.117098023,0.252207277,0.104159098,0.106554982,17.15839058,18.45617126,18.93901616,19.00568899,17.38520864,,,,,,,,,,,,,,,,,,,,
3.979166667,3.424362034,1.05110252,0.235759306,0.102865961,0.107775407,17.20278768,18.48847755,18.94491112,19.00561823,17.4312938,,,,,,,,,,,,,,,,,,,,
3.989583333,3.383161788,1.011495218,0.225079455,0.102228636,0.109008212,17.22458937,18.50867929,18.94792486,19.00521816,17.47530741,,,,,,,,,,,,,,,,,,,,
4,3.365938024,0.991849548,0.219886163,0.102320316,0.110263115,17.23680301,18.51893223,18.94915454,19.00489147,17.51519049,,,,,,,,,,,,,,,,,,,,
4.010416667,3.029755154,0.806570952,0.172585233,0.097228654,0.112510678,17.4136709,18.6102343,18.97336129,19.00883538,17.56792922,,,,,,,,,,,,,,,,,,,,
4.020833333,2.870517724,0.692850123,0.150140811,0.096676752,0.115531971,17.47614287,18.66599176,18.97791974,19.00696899,17.62071525,,,,,,,,,,,,,,,,,,,,
4.03125,2.801757542,0.641847051,0.142680521,0.098290869,0.118927013,17.51466244,18.69402889,18.97789175,19.00593515,17.67015344,,,,,,,,,,,,,,,,,,,,
4.041666667,2.774426635,0.624117217,0.142342157,0.100996767,0.122505795,17.52789786,18.70451516,18.97866681,19.0061098,17.71655934,,,,,,,,,,,,,,,,,,,,
4.052083333,2.649281219,0.523367077,0.125884746,0.10292014,0.127730316,17.60399898,18.75925722,18.98836566,19.00665062,17.77039614,,,,,,,,,,,,,,,,,,,,
4.0625,2.604711034,0.490810294,0.124585672,0.107025756,0.133304803,17.61148816,18.77257276,18.9853742,19.00471414,17.8202044,,,,,,,,,,,,,,,,,,,,
4.072916667,2.594784417,0.488332431,0.128850426,0.112002534,0.139034395,17.61376385,18.77373891,18.98280806,19.00410563,17.86257783,,,,,,,,,,,,,,,,,,,,
4.0833333,2.598932583,0.49603731,0.13490277,0.117270957,0.144758313,17.61782761,18.76677611,18.98233021,19.0024723,17.90648456,,,,,,,,,,,,,,,,,,,,
4.09375,2.397041529,0.399334586,0.125289999,0.122189251,0.152340549,17.72504484,18.82619281,18.98964504,19.0030347,17.94476558,,,,,,,,,,,,,,,,,,,,
4.104166667,2.300006711,0.365547251,0.126573162,0.128430742,0.159949043,17.76124736,18.83952936,18.98643453,19.00142245,17.98177852,,,,,,,,,,,,,,,,,,,,
4.114583333,2.260258625,0.359840616,0.131767219,0.135122006,0.167457493,17.78239182,18.84073511,18.9842343,19.00004,18.01188755,,,,,,,,,,,,,,,,,,,,
4.125,2.248738864,0.363982328,0.138090911,0.141777754,0.174699286,17.78959963,18.83943059,18.98325212,18.9995502,18.03755421,,,,,,,,,,,,,,,,,,,,
4.135416667,2.011375058,0.295789419,0.136272274,0.148830872,0.183362987,17.90936665,18.88094287,18.98667515,18.99844359,18.0764215,,,,,,,,,,,,,,,,,,,,
4.145833333,1.876385797,0.271387685,0.139997148,0.156194415,0.191606294,17.97266292,18.88897058,18.98410575,18.99699667,18.12141305,,,,,,,,,,,,,,,,,,,,
4.15625,1.807907366,0.264824127,0.145475705,0.163434666,0.199399901,18.0110077,18.89002129,18.98217773,18.99561724,18.13023022,,,,,,,,,,,,,,,,,,,,
4.166666667,1.776076523,0.264562456,0.151058371,0.170205807,0.20662977,18.02783513,18.89155941,18.98148379,18.99477552,18.1043831,,,,,,,,,,,,,,,,,,,,
4.177083333,1.799883431,0.24162723,0.154118999,0.177299357,0.214451373,18.02678544,18.90767588,18.981644,18.99385827,18.09546994,,,,,,,,,,,,,,,,,,,,
4.1875,1.833676405,0.247014505,0.159968514,0.184081032,0.221529879,18.00082462,18.89999896,18.97923279,18.99275974,18.08960227,,,,,,,,,,,,,,,,,,,,
4.197916667,1.863663119,0.256673674,0.166304191,0.190407357,0.227928415,17.98729323,18.89555941,18.9776495,18.99179306,18.08929007,,,,,,,,,,,,,,,,,,,,
4.2083333,1.889249321,0.266033731,0.172264131,0.196137804,0.233632312,17.97172794,18.8913029,18.97653965,18.9911642,18.09204473,,,,,,,,,,,,,,,,,,,,
4.21875,1.81307405,0.251593961,0.176257216,0.201820608,0.239336814,18.00923294,18.90312596,18.97609559,18.99038596,18.0931754,,,,,,,,,,,,,,,,,,,,
4.229166667,1.76142374,0.248858798,0.18082212,0.206972178,0.244283567,18.03799916,18.90325248,18.97479101,18.98969023,18.09480406,,,,,,,,,,,,,,,,,,,,
4.239583333,1.730867977,0.249172059,0.18521043,0.211577368,0.2485797,18.05538034,18.90152285,18.97386168,18.98931499,18.0997051,,,,,,,,,,,,,,,,,,,,
4.25,1.713569192,0.250036998,0.18897885,0.215572841,0.252261172,18.06433074,18.90365073,18.97306534,18.98865773,18.10915398,,,,,,,,,,,,,,,,,,,,
4.260416667,1.787385909,0.249681509,0.192018279,0.219185154,0.255584882,18.02780989,18.9042531,18.97264721,18.98837278,18.12150766,,,,,,,,,,,,,,,,,,,,
4.270833333,1.829750563,0.254639128,0.195049126,0.222264375,0.258337235,18.00989213,18.90134195,18.97199484,18.98808096,18.13456763,,,,,,,,,,,,,,,,,,,,
4.28125,1.851772718,0.258078984,0.197538445,0.224825036,0.260594213,17.99986258,18.90015823,18.97150102,18.98799704,18.14697292,,,,,,,,,,,,,,,,,,,,
4.291666667,1.863013186,0.259855769,0.199357531,0.22687413,0.262402662,17.99263071,18.89977142,18.97144177,18.98794216,18.15797217,,,,,,,,,,,,,,,,,,,,
4.302083333,2.179675312,0.290800829,0.201975373,0.228009816,0.26335127,17.83138212,18.88138759,18.96995167,18.98770386,18.16588941,,,,,,,,,,,,,,,,,,,,
4.3125,2.373956179,0.314288169,0.203883817,0.228723341,0.264059702,17.74134747,18.87210423,18.96982006,18.98781975,18.17221323,,,,,,,,,,,,,,,,,,,,
4.322916667,2.487239695,0.327863516,0.20458108,0.228991474,0.264473165,17.67844412,18.86692897,18.9700774,18.9880499,18.17738865,,,,,,,,,,,,,,,,,,,,
4.3333333,2.553447234,0.334992213,0.204361077,0.228882171,0.264619635,17.64955825,18.86338593,18.97042226,18.98840575,18.18181804,,,,,,,,,,,,,,,,,,,,
4.34375,3.330957756,0.475791915,0.214439623,0.227240948,0.262807668,17.25957132,18.78346021,18.96306794,18.98764369,18.18052826,,,,,,,,,,,,,,,,,,,,
4.354166667,3.809246447,0.584395872,0.223078929,0.225378662,0.261097401,17.04458676,18.73883933,18.96155921,18.98819066,18.17886596,,,,,,,,,,,,,,,,,,,,
4.364583333,4.093784244,0.656129984,0.227174489,0.222683949,0.259089766,16.90067037,18.70398126,18.96108628,18.98910089,18.17909084,,,,,,,,,,,,,,,,,,,,
4.375,4.264247977,0.701148143,0.227711545,0.219298768,0.256772726,16.81523702,18.68146833,18.9602618,18.98945381,18.18156694,,,,,,,,,,,,,,,,,,,,
4.385416667,5.775487315,1.271557303,0.313349012,0.221278122,0.25035237,16.11161725,18.41226312,18.91838245,18.98381061,18.15445979,,,,,,,,,,,,,,,,,,,,
4.395833333,6.648274792,1.787604337,0.416070961,0.22793971,0.244655222,15.76169523,18.20000209,18.88915703,18.98208791,18.10173106,,,,,,,,,,,,,,,,,,,,
4.40625,7.138779874,2.181628436,0.510992794,0.234162712,0.238234088,15.5555449,18.03610482,18.86273563,18.98118249,18.05271995,,,,,,,,,,,,,,,,,,,,
4.416666667,7.418066234,2.464046522,0.589909242,0.238300872,0.230896392,15.4405128,17.92312041,18.83823245,18.97861084,18.01855237,,,,,,,,,,,,,,,,,,,,
4.427083333,8.966103948,3.658352574,1.062781299,0.331086547,0.231982248,14.90236077,17.56882387,18.71739983,18.94228766,17.94644284,,,,,,,,,,,,,,,,,,,,
4.4375,9.770515083,4.677417419,1.616192926,0.470877718,0.245435951,14.70857382,17.35640814,18.63529712,18.91302744,17.80422092,,,,,,,,,,,,,,,,,,,,
4.447916667,10.17428189,5.408235211,2.159523522,0.646255593,0.269779496,14.61359042,17.23421056,18.57893935,18.88161286,17.64180066,,,,,,,,,,,,,,,,,,,,
4.4583333,10.38030505,5.895225344,2.632916546,0.840096892,0.304133633,14.56417451,17.16876511,18.54278762,18.85003354,17.48948699,,,,,,,,,,,,,,,,,,,,
4.46875,11.01310093,6.63414439,3.316010671,1.201785554,0.398888777,14.43282425,17.0937245,18.50799472,18.80622931,17.33867176,,,,,,,,,,,,,,,,,,,,
4.479166667,11.33777296,7.206966402,3.929942001,1.583049351,0.518316528,14.38430575,17.05538343,18.48896086,18.78032005,17.2285206,,,,,,,,,,,,,,,,,,,,
4.489583333,11.50414791,7.587206294,4.429326332,1.957417806,0.658591304,14.35809255,17.02548137,18.4747375,18.76316719,17.15105138,,,,,,,,,,,,,,,,,,,,
4.5,11.60143593,7.82401795,4.800984818,2.292958614,0.810173878,14.33563369,17.00473462,18.46571372,18.7522353,17.09816095,,,,,,,,,,,,,,,,,,,,
4.510416667,11.86718823,8.053596746,5.100487518,2.595020529,0.973224167,14.29330467,16.98697714,18.45875123,18.74341652,17.06004167,,,,,,,,,,,,,,,,,,,,
4.520833333,12.02680277,8.254031534,5.340780049,2.842271075,1.123754381,14.26726686,16.97258214,18.45347838,18.7375533,17.03101264,,,,,,,,,,,,,,,,,,,,
4.53125,12.1302681,8.402138394,5.529915003,3.043111782,1.257249367,14.24615931,16.95881929,18.44864224,18.73283848,17.00850747,,,,,,,,,,,,,,,,,,,,
4.541666667,12.2056079,8.506511184,5.671488749,3.20155044,1.371185064,14.22341068,16.94726898,18.44487791,18.72859925,16.98974037,,,,,,,,,,,,,,,,,,,,
4.552083333,12.15424047,8.450069839,5.664123407,3.231420082,1.401663655,14.23779129,16.94585382,18.44369602,18.7290304,16.9762305,,,,,,,,,,,,,,,,,,,,
4.5625,12.14844304,8.402351448,5.627077559,3.225929424,1.409727179,14.22521834,16.93637523,18.44123912,18.72813548,16.96537376,,,,,,,,,,,,,,,,,,,,
4.572916667,12.15562493,8.374827897,5.586352825,3.198784186,1.398445489,14.21581291,16.93158902,18.44024234,18.72771117,16.95580002,,,,,,,,,,,,,,,,,,,,
4.5833333,12.16021378,8.358774249,5.551747533,3.163365547,1.374297583,14.20750603,16.92625196,18.43874666,18.72692271,16.94695038,,,,,,,,,,,,,,,,,,,,
4.59375,11.66328603,8.091511545,5.378402304,3.022986141,1.274835275,14.26382749,16.93337289,18.4394806,18.7293867,16.94062878,,,,,,,,,,,,,,,,,,,,
4.604166667,11.36154517,7.764576805,5.143923242,2.860554848,1.172241159,14.30103642,16.94009272,18.44013422,18.73129197,16.93501242,,,,,,,,,,,,,,,,,,,,
4.614583333,11.18214242,7.482164558,4.881947156,2.669456866,1.06117524,14.32454708,16.95140898,18.44245681,18.73405457,16.92883593,,,,,,,,,,,,,,,,,,,,
4.625,11.06528519,7.263069388,4.630694221,2.462631231,0.941369335,14.34023131,16.96117197,18.44476513,18.73772917,16.92532971,,,,,,,,,,,,,,,,,,,,
4.635416667,10.53443323,6.865386366,4.278869414,2.167882999,0.767098292,14.4375577,16.986092,18.45055611,18.74541043,16.91980113,,,,,,,,,,,,,,,,,,,,
4.645833333,10.21063177,6.469026955,3.915670028,1.878444149,0.611164442,14.49528976,17.00937481,18.45644791,18.75422079,16.91650681,,,,,,,,,,,,,,,,,,,,
4.65625,10.01079582,6.147716722,3.571723221,1.601645157,0.477223688,14.54156853,17.0380058,18.46481317,18.76507881,16.91375764,,,,,,,,,,,,,,,,,,,,
4.666666667,9.876847588,5.905742846,3.273702002,1.353567611,0.368730532,14.57421118,17.06274026,18.47310467,18.77763722,16.91112773,,,,,,,,,,,,,,,,,,,,
4.677083333,9.447586283,5.57616955,2.953372822,1.102768666,0.271317857,14.69338024,17.10203765,18.48492459,18.79503015,16.90917564,,,,,,,,,,,,,,,,,,,,
4.6875,9.198844524,5.269549824,2.657283999,0.897242397,0.206427083,14.75896847,17.14021279,18.4977975,18.81378266,16.90758263,,,,,,,,,,,,,,,,,,,,
4.697916667,9.054333708,5.03427711,2.402002826,0.735070906,0.164141459,14.80892322,17.17924615,18.51295109,18.83432383,16.90755427,,,,,,,,,,,,,,,,,,,,
4.7083333,8.966216548,4.867953366,2.199884304,0.61562383,0.137807563,14.83979896,17.21091824,18.52765262,18.85603921,16.9066467,,,,,,,,,,,,,,,,,,,,
4.71875,8.570828994,4.596755589,1.969556712,0.498487229,0.115597042,14.97592638,17.26139065,18.54764761,18.88571542,16.90749751,,,,,,,,,,,,,,,,,,,,
4.729166667,8.351429998,4.344282293,1.763171275,0.41550687,0.104162031,15.04698815,17.31173284,18.56960779,18.91279828,16.90915887,,,,,,,,,,,,,,,,,,,,
4.739583333,8.235184073,4.157089182,1.593117829,0.355751621,0.097632908,15.08811026,17.35708568,18.5926244,18.93414258,16.91052031,,,,,,,,,,,,,,,,,,,,
4.75,8.173495812,4.032807457,1.467650323,0.315254019,0.094268317,15.1124142,17.38970521,18.61325697,18.94867906,16.91411422,,,,,,,,,,,,,,,,,,,,
4.760416667,7.70725865,3.891349759,1.393139233,0.29756653,0.094400614,15.28076207,17.42390989,18.6272383,18.95377899,16.91715379,,,,,,,,,,,,,,,,,,,,
4.770833333,7.457664949,3.699445281,1.304783358,0.280231439,0.094712158,15.37927281,17.47224597,18.64327347,18.95921337,16.92087161,,,,,,,,,,,,,,,,,,,,
4.78125,7.332863907,3.544343813,1.214923739,0.261494641,0.09482123,15.42889363,17.51751087,18.66135642,18.96560315,16.92504127,,,,,,,,,,,,,,,,,,,,
4.791666667,7.272304963,3.440855152,1.142608661,0.245911088,0.095244855,15.4525313,17.54915115,18.67687742,18.97018475,16.93153835,,,,,,,,,,,,,,,,,,,,
4.802083333,6.810778124,3.337144399,1.120830488,0.248099821,0.098192264,15.63016133,17.57754294,18.68229058,18.9675904,16.9374059,,,,,,,,,,,,,,,,,,,,
4.8125,6.565350928,3.164877686,1.065305644,0.242348379,0.100046972,15.73841358,17.63006827,18.69401263,18.96986736,16.9446069,,,,,,,,,,,,,,,,,,,,
4.822916667,6.444948326,3.02254768,0.996062783,0.230252006,0.100835183,15.79258845,17.67804133,18.7100911,18.97440601,16.95318837,,,,,,,,,,,,,,,,,,,,
4.8333333,6.388156714,2.928106676,0.937373835,0.218396624,0.101385702,15.81842095,17.71107063,18.72457649,18.97770434,16.963743,,,,,,,,,,,,,,,,,,,,
4.84375,5.865625785,2.772148699,0.889618953,0.211425211,0.102555091,16.03951621,17.76051622,18.73605676,18.97880495,16.97609411,,,,,,,,,,,,,,,,,,,,
4.854166667,5.594408643,2.561839441,0.811257231,0.198754248,0.103013243,16.16760223,17.83543891,18.75612904,18.98292695,16.99050464,,,,,,,,,,,,,,,,,,,,
4.864583333,5.464837571,2.401122312,0.730934945,0.183106984,0.102742666,16.24616729,17.897462,18.77915859,18.98830789,17.00762907,,,,,,,,,,,,,,,,,,,,
4.875,5.40508704,2.300585655,0.671570502,0.170905991,0.102699615,16.24359621,17.93973926,18.79711324,18.99140972,17.02780179,,,,,,,,,,,,,,,,,,,,
4.885416667,4.82877544,2.113657775,0.613839061,0.161250808,0.103090477,16.51175254,18.00780673,18.81448921,18.99297706,17.05143412,,,,,,,,,,,,,,,,,,,,
